"measurement_id","nodeName","nodeLabel","nodeTitle","Alt1RefId","Alt2RefId","Alt3RefId","nodeSpecies","NodeDataType","Pipeline"
"ENSG00000250131.1_RNAseq","ENST00000507023,ENST00000654463,ENST00000668108,ENST00000671080","AGA-DT","AGA-DT [ENST00000507023],AGA-DT [ENST00000654463],AGA-DT [ENST00000668108],AGA-DT [ENST00000671080]","AGA-DT","ENST00000507023,ENST00000654463,ENST00000668108,ENST00000671080","ENSG00000250131","RNA","RNAseq","transcriptomics"
"ENSG00000250138.4_RNAseq","ENST00000515156","ENSG00000250138","ENSG00000250138 [ENST00000515156]","ENSG00000250138","ENST00000515156","ENSG00000250138","RNA","RNAseq","transcriptomics"
"ENSG00000250144.1_RNAseq","ENST00000509116","EEF1A1P35","EEF1A1P35 [ENST00000509116]","EEF1A1P35","ENST00000509116","ENSG00000250144","RNA","RNAseq","transcriptomics"
"ENSG00000250155.1_RNAseq","ENST00000508745,ENST00000510740,ENST00000512329,ENST00000659180","SLC1A3-AS1","SLC1A3-AS1 [ENST00000508745],SLC1A3-AS1 [ENST00000510740],SLC1A3-AS1 [ENST00000512329],SLC1A3-AS1 [ENST00000659180]","SLC1A3-AS1","ENST00000508745,ENST00000510740,ENST00000512329,ENST00000659180","ENSG00000250155","RNA","RNAseq","transcriptomics"
"ENSG00000250159.6_RNAseq","ENST00000508281,ENST00000514616,ENST00000661977,ENST00000666934,ENST00000670115","PKD2L2-DT","PKD2L2-DT [ENST00000508281],PKD2L2-DT [ENST00000514616],PKD2L2-DT [ENST00000661977],PKD2L2-DT [ENST00000666934],PKD2L2-DT [ENST00000670115]","PKD2L2-DT","ENST00000508281,ENST00000514616,ENST00000661977,ENST00000666934,ENST00000670115","ENSG00000250159","RNA","RNAseq","transcriptomics"
"ENSG00000250170.1_RNAseq","ENST00000507770","RASA2-IT1","RASA2-IT1 [ENST00000507770]","RASA2-IT1","ENST00000507770","ENSG00000250170","RNA","RNAseq","transcriptomics"
"ENSG00000250182.3_RNAseq","ENST00000503537","EEF1A1P13","EEF1A1P13 [ENST00000503537]","EEF1A1P13","ENST00000503537","ENSG00000250182","RNA","RNAseq","transcriptomics"
"ENSG00000250189.2_RNAseq","ENST00000515103","ENSG00000250189","ENSG00000250189 [ENST00000515103]","ENSG00000250189","ENST00000515103","ENSG00000250189","RNA","RNAseq","transcriptomics"
"ENSG00000250220.1_RNAseq","ENST00000502790","ANKRD17-DT","ANKRD17-DT [ENST00000502790]","ANKRD17-DT","ENST00000502790","ENSG00000250220","RNA","RNAseq","transcriptomics"
"ENSG00000250251.6_RNAseq","ENST00000343738","PKD1P6","PKD1P6 [ENST00000343738]","PKD1P6","ENST00000343738","ENSG00000250251","RNA","RNAseq","transcriptomics"
"ENSG00000250254.1_RNAseq","ENST00000504686","PTTG2","PTTG2 [ENST00000504686]","PTTG2","ENST00000504686","ENSG00000250254","RNA","RNAseq","transcriptomics"
"ENSG00000250290.1_RNAseq","ENST00000505112","NCAPGP1","NCAPGP1 [ENST00000505112]","NCAPGP1","ENST00000505112","ENSG00000250290","RNA","RNAseq","transcriptomics"
"ENSG00000250299.5_RNAseq","ENST00000509685","MRPS31P4","MRPS31P4 [ENST00000509685]","MRPS31P4","ENST00000509685","ENSG00000250299","RNA","RNAseq","transcriptomics"
"ENSG00000250303.3_RNAseq","ENST00000419895,ENST00000504610,ENST00000527511,ENST00000529938,ENST00000532168,ENST00000666993,ENST00000685038,ENST00000689463,ENST00000690533,ENST00000691869,ENST00000693507,ENST00000701675,ENST00000701847","LINC02762","LINC02762 [ENST00000419895],LINC02762 [ENST00000504610],LINC02762 [ENST00000527511],LINC02762 [ENST00000529938],LINC02762 [ENST00000532168],LINC02762 [ENST00000666993],LINC02762 [ENST00000685038],LINC02762 [ENST00000689463],LINC02762 [ENST00000690533],LINC02762 [ENST00000691869],LINC02762 [ENST00000693507],LINC02762 [ENST00000701675],LINC02762 [ENST00000701847]","LINC02762","ENST00000419895,ENST00000504610,ENST00000527511,ENST00000529938,ENST00000532168,ENST00000666993,ENST00000685038,ENST00000689463,ENST00000690533,ENST00000691869,ENST00000693507,ENST00000701675,ENST00000701847","ENSG00000250303","RNA","RNAseq","transcriptomics"
"ENSG00000250312.7_RNAseq","ENST00000510175,ENST00000609714,ENST00000642529","ZNF718","ZNF718 [ENST00000510175],ZNF718 [ENST00000609714],ZNF718 [ENST00000642529]","ZNF718","ENST00000510175,ENST00000609714,ENST00000642529","ENSG00000250312","RNA","RNAseq","transcriptomics"
"ENSG00000250317.8_RNAseq","ENST00000506197","SMIM20","SMIM20 [ENST00000506197]","SMIM20","ENST00000506197","ENSG00000250317","RNA","RNAseq","transcriptomics"
"ENSG00000250318.1_RNAseq","ENST00000510957","RPL13AP26","RPL13AP26 [ENST00000510957]","RPL13AP26","ENST00000510957","ENSG00000250318","RNA","RNAseq","transcriptomics"
"ENSG00000250321.1_RNAseq","ENST00000506193","ENSG00000250321","ENSG00000250321 [ENST00000506193]","ENSG00000250321","ENST00000506193","ENSG00000250321","RNA","RNAseq","transcriptomics"
"ENSG00000250329.1_RNAseq","ENST00000512118","POGLUT2P1","POGLUT2P1 [ENST00000512118]","POGLUT2P1","ENST00000512118","ENSG00000250329","RNA","RNAseq","transcriptomics"
"ENSG00000250334.5_RNAseq","ENST00000508174,ENST00000515544,ENST00000654276,ENST00000654687,ENST00000656371,ENST00000661529,ENST00000661950,ENST00000664228,ENST00000668018,ENST00000670961,ENST00000671684,ENST00000685595,ENST00000685699,ENST00000685909,ENST00000691929,ENST00000692563,ENST00000702315,ENST00000702341","LINC00989","LINC00989 [ENST00000508174],LINC00989 [ENST00000515544],LINC00989 [ENST00000654276],LINC00989 [ENST00000654687],LINC00989 [ENST00000656371],LINC00989 [ENST00000661529],LINC00989 [ENST00000661950],LINC00989 [ENST00000664228],LINC00989 [ENST00000668018],LINC00989 [ENST00000670961],LINC00989 [ENST00000671684],LINC00989 [ENST00000685595],LINC00989 [ENST00000685699],LINC00989 [ENST00000685909],LINC00989 [ENST00000691929],LINC00989 [ENST00000692563],LINC00989 [ENST00000702315],LINC00989 [ENST00000702341]","LINC00989","ENST00000508174,ENST00000515544,ENST00000654276,ENST00000654687,ENST00000656371,ENST00000661529,ENST00000661950,ENST00000664228,ENST00000668018,ENST00000670961,ENST00000671684,ENST00000685595,ENST00000685699,ENST00000685909,ENST00000691929,ENST00000692563,ENST00000702315,ENST00000702341","ENSG00000250334","RNA","RNAseq","transcriptomics"
"ENSG00000250348.1_RNAseq","ENST00000502589","ENSG00000250348","ENSG00000250348 [ENST00000502589]","ENSG00000250348","ENST00000502589","ENSG00000250348","RNA","RNAseq","transcriptomics"
"ENSG00000250461.1_RNAseq","ENST00000439448","ENSG00000250461","ENSG00000250461 [ENST00000439448]","ENSG00000250461","ENST00000439448","ENSG00000250461","RNA","RNAseq","transcriptomics"
"ENSG00000250462.8_RNAseq","ENST00000398851","LRRC37BP1","LRRC37BP1 [ENST00000398851]","LRRC37BP1","ENST00000398851","ENSG00000250462","RNA","RNAseq","transcriptomics"
"ENSG00000250479.8_RNAseq","ENST00000401675","CHCHD10","CHCHD10 [ENST00000401675]","CHCHD10","ENST00000401675","ENSG00000250479","RNA","RNAseq","transcriptomics"
"ENSG00000250510.7_RNAseq","ENST00000311268,ENST00000382315,ENST00000428545,ENST00000535220,ENST00000541431,ENST00000542330,ENST00000545321","GPR162","GPR162 [ENST00000311268],GPR162 [ENST00000382315],GPR162 [ENST00000428545],GPR162 [ENST00000535220],GPR162 [ENST00000541431],GPR162 [ENST00000542330],GPR162 [ENST00000545321]","GPR162","ENST00000311268,ENST00000382315,ENST00000428545,ENST00000535220,ENST00000541431,ENST00000542330,ENST00000545321","ENSG00000250510","RNA","RNAseq","transcriptomics"
"ENSG00000250539.1_RNAseq","ENST00000508125","KRT8P33","KRT8P33 [ENST00000508125]","KRT8P33","ENST00000508125","ENSG00000250539","RNA","RNAseq","transcriptomics"
"ENSG00000250565.6_RNAseq","ENST00000306448","ATP6V1E2","ATP6V1E2 [ENST00000306448]","ATP6V1E2","ENST00000306448","ENSG00000250565","RNA","RNAseq","transcriptomics"
"ENSG00000250568.1_RNAseq","ENST00000510152","ENSG00000250568","ENSG00000250568 [ENST00000510152]","ENSG00000250568","ENST00000510152","ENSG00000250568","RNA","RNAseq","transcriptomics"
"ENSG00000250571.6_RNAseq","ENST00000340042","GLI4","GLI4 [ENST00000340042]","GLI4","ENST00000340042","ENSG00000250571","RNA","RNAseq","transcriptomics"
"ENSG00000250574.1_RNAseq","ENST00000505876","ENSG00000250574","ENSG00000250574 [ENST00000505876]","ENSG00000250574","ENST00000505876","ENSG00000250574","RNA","RNAseq","transcriptomics"
"ENSG00000250608.1_RNAseq","ENST00000441345,ENST00000502521,ENST00000511699,ENST00000513905,ENST00000660567,ENST00000662182,ENST00000662294,ENST00000668739","NUDT16-DT","NUDT16-DT [ENST00000441345],NUDT16-DT [ENST00000502521],NUDT16-DT [ENST00000511699],NUDT16-DT [ENST00000513905],NUDT16-DT [ENST00000660567],NUDT16-DT [ENST00000662182],NUDT16-DT [ENST00000662294],NUDT16-DT [ENST00000668739]","NUDT16-DT","ENST00000441345,ENST00000502521,ENST00000511699,ENST00000513905,ENST00000660567,ENST00000662182,ENST00000662294,ENST00000668739","ENSG00000250608","RNA","RNAseq","transcriptomics"
"ENSG00000250644.3_RNAseq","ENST00000636397","ENSG00000250644","ENSG00000250644 [ENST00000636397]","ENSG00000250644","ENST00000636397","ENSG00000250644","RNA","RNAseq","transcriptomics"
"ENSG00000250654.7_RNAseq","ENST00000510754","ENSG00000250654","ENSG00000250654 [ENST00000510754]","ENSG00000250654","ENST00000510754","ENSG00000250654","RNA","RNAseq","transcriptomics"
"ENSG00000250673.2_RNAseq","ENST00000636502","REELD1","REELD1 [ENST00000636502]","REELD1","ENST00000636502","ENSG00000250673","RNA","RNAseq","transcriptomics"
"ENSG00000250731.1_RNAseq","ENST00000391998","TPM3P6","TPM3P6 [ENST00000391998]","TPM3P6","ENST00000391998","ENSG00000250731","RNA","RNAseq","transcriptomics"
"ENSG00000250771.2_RNAseq","ENST00000507055","ENSG00000250771","ENSG00000250771 [ENST00000507055]","ENSG00000250771","ENST00000507055","ENSG00000250771","RNA","RNAseq","transcriptomics"
"ENSG00000250802.7_RNAseq","ENST00000502433,ENST00000503969,ENST00000504506,ENST00000505918,ENST00000507749,ENST00000508401,ENST00000511547,ENST00000512001,ENST00000512213,ENST00000513406,ENST00000513591,ENST00000514114,ENST00000514288,ENST00000514640,ENST00000514905,ENST00000515356,ENST00000515419,ENST00000642217,ENST00000642277,ENST00000642398,ENST00000643269,ENST00000643365,ENST00000643465,ENST00000643603,ENST00000643819,ENST00000643848,ENST00000643894,ENST00000643974,ENST00000644015,ENST00000644131,ENST00000644426,ENST00000644460,ENST00000645070,ENST00000645136,ENST00000645183,ENST00000645374,ENST00000645459,ENST00000645509,ENST00000646307,ENST00000646594,ENST00000646603,ENST00000646705,ENST00000646953,ENST00000647045,ENST00000647364","ZBED3-AS1","ZBED3-AS1 [ENST00000502433],ZBED3-AS1 [ENST00000503969],ZBED3-AS1 [ENST00000504506],ZBED3-AS1 [ENST00000505918],ZBED3-AS1 [ENST00000507749],ZBED3-AS1 [ENST00000508401],ZBED3-AS1 [ENST00000511547],ZBED3-AS1 [ENST00000512001],ZBED3-AS1 [ENST00000512213],ZBED3-AS1 [ENST00000513406],ZBED3-AS1 [ENST00000513591],ZBED3-AS1 [ENST00000514114],ZBED3-AS1 [ENST00000514288],ZBED3-AS1 [ENST00000514640],ZBED3-AS1 [ENST00000514905],ZBED3-AS1 [ENST00000515356],ZBED3-AS1 [ENST00000515419],ZBED3-AS1 [ENST00000642217],ZBED3-AS1 [ENST00000642277],ZBED3-AS1 [ENST00000642398],ZBED3-AS1 [ENST00000643269],ZBED3-AS1 [ENST00000643365],ZBED3-AS1 [ENST00000643465],ZBED3-AS1 [ENST00000643603],ZBED3-AS1 [ENST00000643819],ZBED3-AS1 [ENST00000643848],ZBED3-AS1 [ENST00000643894],ZBED3-AS1 [ENST00000643974],ZBED3-AS1 [ENST00000644015],ZBED3-AS1 [ENST00000644131],ZBED3-AS1 [ENST00000644426],ZBED3-AS1 [ENST00000644460],ZBED3-AS1 [ENST00000645070],ZBED3-AS1 [ENST00000645136],ZBED3-AS1 [ENST00000645183],ZBED3-AS1 [ENST00000645374],ZBED3-AS1 [ENST00000645459],ZBED3-AS1 [ENST00000645509],ZBED3-AS1 [ENST00000646307],ZBED3-AS1 [ENST00000646594],ZBED3-AS1 [ENST00000646603],ZBED3-AS1 [ENST00000646705],ZBED3-AS1 [ENST00000646953],ZBED3-AS1 [ENST00000647045],ZBED3-AS1 [ENST00000647364]","ZBED3-AS1","ENST00000502433,ENST00000503969,ENST00000504506,ENST00000505918,ENST00000507749,ENST00000508401,ENST00000511547,ENST00000512001,ENST00000512213,ENST00000513406,ENST00000513591,ENST00000514114,ENST00000514288,ENST00000514640,ENST00000514905,ENST00000515356,ENST00000515419,ENST00000642217,ENST00000642277,ENST00000642398,ENST00000643269,ENST00000643365,ENST00000643465,ENST00000643603,ENST00000643819,ENST00000643848,ENST00000643894,ENST00000643974,ENST00000644015,ENST00000644131,ENST00000644426,ENST00000644460,ENST00000645070,ENST00000645136,ENST00000645183,ENST00000645374,ENST00000645459,ENST00000645509,ENST00000646307,ENST00000646594,ENST00000646603,ENST00000646705,ENST00000646953,ENST00000647045,ENST00000647364","ENSG00000250802","RNA","RNAseq","transcriptomics"
"ENSG00000250878.3_RNAseq","ENST00000298105,ENST00000605100","METTL21EP","METTL21EP [ENST00000298105],METTL21EP [ENST00000605100]","METTL21EP","ENST00000298105,ENST00000605100","ENSG00000250878","RNA","RNAseq","transcriptomics"
"ENSG00000250889.2_RNAseq",,"ENSG00000250889.2","ENSG00000250889.2","ENSG00000250889.2",,"ENSG00000250889","RNA","RNAseq","transcriptomics"
"ENSG00000250903.8_RNAseq","ENST00000456943,ENST00000505870,ENST00000524770,ENST00000525811,ENST00000529893,ENST00000530346,ENST00000530833,ENST00000531092,ENST00000532124,ENST00000532564,ENST00000533653,ENST00000534160,ENST00000534441,ENST00000534468,ENST00000606884,ENST00000607519,ENST00000654526,ENST00000654970,ENST00000655727,ENST00000657072,ENST00000657589,ENST00000659523,ENST00000659643,ENST00000660533,ENST00000660978,ENST00000662000,ENST00000663428,ENST00000664738,ENST00000665610,ENST00000666817,ENST00000670895,ENST00000685772,ENST00000687264,ENST00000691004,ENST00000691547,ENST00000702211,ENST00000702338,ENST00000702343,ENST00000702352","GMDS-DT","GMDS-DT [ENST00000456943],GMDS-DT [ENST00000505870],GMDS-DT [ENST00000524770],GMDS-DT [ENST00000525811],GMDS-DT [ENST00000529893],GMDS-DT [ENST00000530346],GMDS-DT [ENST00000530833],GMDS-DT [ENST00000531092],GMDS-DT [ENST00000532124],GMDS-DT [ENST00000532564],GMDS-DT [ENST00000533653],GMDS-DT [ENST00000534160],GMDS-DT [ENST00000534441],GMDS-DT [ENST00000534468],GMDS-DT [ENST00000606884],GMDS-DT [ENST00000607519],GMDS-DT [ENST00000654526],GMDS-DT [ENST00000654970],GMDS-DT [ENST00000655727],GMDS-DT [ENST00000657072],GMDS-DT [ENST00000657589],GMDS-DT [ENST00000659523],GMDS-DT [ENST00000659643],GMDS-DT [ENST00000660533],GMDS-DT [ENST00000660978],GMDS-DT [ENST00000662000],GMDS-DT [ENST00000663428],GMDS-DT [ENST00000664738],GMDS-DT [ENST00000665610],GMDS-DT [ENST00000666817],GMDS-DT [ENST00000670895],GMDS-DT [ENST00000685772],GMDS-DT [ENST00000687264],GMDS-DT [ENST00000691004],GMDS-DT [ENST00000691547],GMDS-DT [ENST00000702211],GMDS-DT [ENST00000702338],GMDS-DT [ENST00000702343],GMDS-DT [ENST00000702352]","GMDS-DT","ENST00000456943,ENST00000505870,ENST00000524770,ENST00000525811,ENST00000529893,ENST00000530346,ENST00000530833,ENST00000531092,ENST00000532124,ENST00000532564,ENST00000533653,ENST00000534160,ENST00000534441,ENST00000534468,ENST00000606884,ENST00000607519,ENST00000654526,ENST00000654970,ENST00000655727,ENST00000657072,ENST00000657589,ENST00000659523,ENST00000659643,ENST00000660533,ENST00000660978,ENST00000662000,ENST00000663428,ENST00000664738,ENST00000665610,ENST00000666817,ENST00000670895,ENST00000685772,ENST00000687264,ENST00000691004,ENST00000691547,ENST00000702211,ENST00000702338,ENST00000702343,ENST00000702352","ENSG00000250903","RNA","RNAseq","transcriptomics"
"ENSG00000250950.1_RNAseq","ENST00000506942","ENSG00000250950","ENSG00000250950 [ENST00000506942]","ENSG00000250950","ENST00000506942","ENSG00000250950","RNA","RNAseq","transcriptomics"
"ENSG00000250959.2_RNAseq","ENST00000508551","GLUD1P3","GLUD1P3 [ENST00000508551]","GLUD1P3","ENST00000508551","ENSG00000250959","RNA","RNAseq","transcriptomics"
"ENSG00000251002.7_RNAseq","ENST00000514473,ENST00000535351,ENST00000537850,ENST00000541008,ENST00000545498,ENST00000545670,ENST00000556777,ENST00000653737,ENST00000655085,ENST00000655336,ENST00000656379,ENST00000668212,ENST00000684803,ENST00000687763,ENST00000690364,ENST00000690438,ENST00000690801,ENST00000692823","TRD-AS1","TRD-AS1 [ENST00000514473],TRD-AS1 [ENST00000535351],TRD-AS1 [ENST00000537850],TRD-AS1 [ENST00000541008],TRD-AS1 [ENST00000545498],TRD-AS1 [ENST00000545670],TRD-AS1 [ENST00000556777],TRD-AS1 [ENST00000653737],TRD-AS1 [ENST00000655085],TRD-AS1 [ENST00000655336],TRD-AS1 [ENST00000656379],TRD-AS1 [ENST00000668212],TRD-AS1 [ENST00000684803],TRD-AS1 [ENST00000687763],TRD-AS1 [ENST00000690364],TRD-AS1 [ENST00000690438],TRD-AS1 [ENST00000690801],TRD-AS1 [ENST00000692823]","TRD-AS1","ENST00000514473,ENST00000535351,ENST00000537850,ENST00000541008,ENST00000545498,ENST00000545670,ENST00000556777,ENST00000653737,ENST00000655085,ENST00000655336,ENST00000656379,ENST00000668212,ENST00000684803,ENST00000687763,ENST00000690364,ENST00000690438,ENST00000690801,ENST00000692823","ENSG00000251002","RNA","RNAseq","transcriptomics"
"ENSG00000251022.6_RNAseq","ENST00000503704,ENST00000504520,ENST00000504718,ENST00000504792,ENST00000504869,ENST00000505028,ENST00000507660,ENST00000508772,ENST00000509007,ENST00000511271,ENST00000512932,ENST00000513581","THAP9-AS1","THAP9-AS1 [ENST00000503704],THAP9-AS1 [ENST00000504520],THAP9-AS1 [ENST00000504718],THAP9-AS1 [ENST00000504792],THAP9-AS1 [ENST00000504869],THAP9-AS1 [ENST00000505028],THAP9-AS1 [ENST00000507660],THAP9-AS1 [ENST00000508772],THAP9-AS1 [ENST00000509007],THAP9-AS1 [ENST00000511271],THAP9-AS1 [ENST00000512932],THAP9-AS1 [ENST00000513581]","THAP9-AS1","ENST00000503704,ENST00000504520,ENST00000504718,ENST00000504792,ENST00000504869,ENST00000505028,ENST00000507660,ENST00000508772,ENST00000509007,ENST00000511271,ENST00000512932,ENST00000513581","ENSG00000251022","RNA","RNAseq","transcriptomics"
"ENSG00000251023.1_RNAseq","ENST00000505668","ENSG00000251023","ENSG00000251023 [ENST00000505668]","ENSG00000251023","ENST00000505668","ENSG00000251023","RNA","RNAseq","transcriptomics"
"ENSG00000251079.6_RNAseq","ENST00000450360","BMS1P2","BMS1P2 [ENST00000450360]","BMS1P2","ENST00000450360","ENSG00000251079","RNA","RNAseq","transcriptomics"
"ENSG00000251131.1_RNAseq","ENST00000506791,ENST00000509036,ENST00000662658,ENST00000663251,ENST00000666188,ENST00000668110,ENST00000701336","ENSG00000251131","ENSG00000251131 [ENST00000506791],ENSG00000251131 [ENST00000509036],ENSG00000251131 [ENST00000662658],ENSG00000251131 [ENST00000663251],ENSG00000251131 [ENST00000666188],ENSG00000251131 [ENST00000668110],ENSG00000251131 [ENST00000701336]","ENSG00000251131","ENST00000506791,ENST00000509036,ENST00000662658,ENST00000663251,ENST00000666188,ENST00000668110,ENST00000701336","ENSG00000251131","RNA","RNAseq","transcriptomics"
"ENSG00000251136.8_RNAseq","ENST00000504145,ENST00000519655,ENST00000519854,ENST00000520306,ENST00000521996,ENST00000523859,ENST00000523995,ENST00000524166,ENST00000524190,ENST00000621883,ENST00000653574,ENST00000655144,ENST00000656898,ENST00000658265,ENST00000658477,ENST00000661105,ENST00000669938,ENST00000685145,ENST00000685448,ENST00000685619,ENST00000685787,ENST00000685988,ENST00000686009,ENST00000686147,ENST00000686537,ENST00000687204,ENST00000687824,ENST00000688654,ENST00000688669,ENST00000688855,ENST00000689241,ENST00000690564,ENST00000691313,ENST00000691446,ENST00000691595,ENST00000691897,ENST00000692782,ENST00000693018,ENST00000701257,ENST00000701802,ENST00000701998","RIPK2-DT","RIPK2-DT [ENST00000504145],RIPK2-DT [ENST00000519655],RIPK2-DT [ENST00000519854],RIPK2-DT [ENST00000520306],RIPK2-DT [ENST00000521996],RIPK2-DT [ENST00000523859],RIPK2-DT [ENST00000523995],RIPK2-DT [ENST00000524166],RIPK2-DT [ENST00000524190],RIPK2-DT [ENST00000621883],RIPK2-DT [ENST00000653574],RIPK2-DT [ENST00000655144],RIPK2-DT [ENST00000656898],RIPK2-DT [ENST00000658265],RIPK2-DT [ENST00000658477],RIPK2-DT [ENST00000661105],RIPK2-DT [ENST00000669938],RIPK2-DT [ENST00000685145],RIPK2-DT [ENST00000685448],RIPK2-DT [ENST00000685619],RIPK2-DT [ENST00000685787],RIPK2-DT [ENST00000685988],RIPK2-DT [ENST00000686009],RIPK2-DT [ENST00000686147],RIPK2-DT [ENST00000686537],RIPK2-DT [ENST00000687204],RIPK2-DT [ENST00000687824],RIPK2-DT [ENST00000688654],RIPK2-DT [ENST00000688669],RIPK2-DT [ENST00000688855],RIPK2-DT [ENST00000689241],RIPK2-DT [ENST00000690564],RIPK2-DT [ENST00000691313],RIPK2-DT [ENST00000691446],RIPK2-DT [ENST00000691595],RIPK2-DT [ENST00000691897],RIPK2-DT [ENST00000692782],RIPK2-DT [ENST00000693018],RIPK2-DT [ENST00000701257],RIPK2-DT [ENST00000701802],RIPK2-DT [ENST00000701998]","RIPK2-DT","ENST00000504145,ENST00000519655,ENST00000519854,ENST00000520306,ENST00000521996,ENST00000523859,ENST00000523995,ENST00000524166,ENST00000524190,ENST00000621883,ENST00000653574,ENST00000655144,ENST00000656898,ENST00000658265,ENST00000658477,ENST00000661105,ENST00000669938,ENST00000685145,ENST00000685448,ENST00000685619,ENST00000685787,ENST00000685988,ENST00000686009,ENST00000686147,ENST00000686537,ENST00000687204,ENST00000687824,ENST00000688654,ENST00000688669,ENST00000688855,ENST00000689241,ENST00000690564,ENST00000691313,ENST00000691446,ENST00000691595,ENST00000691897,ENST00000692782,ENST00000693018,ENST00000701257,ENST00000701802,ENST00000701998","ENSG00000251136","RNA","RNAseq","transcriptomics"
"ENSG00000251149.1_RNAseq","ENST00000503764","MTND5P5","MTND5P5 [ENST00000503764]","MTND5P5","ENST00000503764","ENSG00000251149","RNA","RNAseq","transcriptomics"
"ENSG00000251192.7_RNAseq","ENST00000523374","ZNF674","ZNF674 [ENST00000523374]","ZNF674","ENST00000523374","ENSG00000251192","RNA","RNAseq","transcriptomics"
"ENSG00000251194.2_RNAseq","ENST00000510619","ENSG00000251194","ENSG00000251194 [ENST00000510619]","ENSG00000251194","ENST00000510619","ENSG00000251194","RNA","RNAseq","transcriptomics"
"ENSG00000251215.1_RNAseq","ENST00000507317","GOLGA5P1","GOLGA5P1 [ENST00000507317]","GOLGA5P1","ENST00000507317","ENSG00000251215","RNA","RNAseq","transcriptomics"
"ENSG00000251230.5_RNAseq","ENST00000510284,ENST00000511703,ENST00000656525,ENST00000659446,ENST00000665689,ENST00000701617","MIR3945HG","MIR3945HG [ENST00000510284],MIR3945HG [ENST00000511703],MIR3945HG [ENST00000656525],MIR3945HG [ENST00000659446],MIR3945HG [ENST00000665689],MIR3945HG [ENST00000701617]","MIR3945HG","ENST00000510284,ENST00000511703,ENST00000656525,ENST00000659446,ENST00000665689,ENST00000701617","ENSG00000251230","RNA","RNAseq","transcriptomics"
"ENSG00000251247.10_RNAseq","ENST00000529555","ZNF345","ZNF345 [ENST00000529555]","ZNF345","ENST00000529555","ENSG00000251247","RNA","RNAseq","transcriptomics"
"ENSG00000251259.1_RNAseq","ENST00000504082","ENSG00000251259","ENSG00000251259 [ENST00000504082]","ENSG00000251259","ENST00000504082","ENSG00000251259","RNA","RNAseq","transcriptomics"
"ENSG00000251301.6_RNAseq","ENST00000360485,ENST00000441255,ENST00000536094,ENST00000536112,ENST00000539404,ENST00000541707,ENST00000542875,ENST00000546086,ENST00000653144,ENST00000686524,ENST00000692611,ENST00000693550","LINC02384","LINC02384 [ENST00000360485],LINC02384 [ENST00000441255],LINC02384 [ENST00000536094],LINC02384 [ENST00000536112],LINC02384 [ENST00000539404],LINC02384 [ENST00000541707],LINC02384 [ENST00000542875],LINC02384 [ENST00000546086],LINC02384 [ENST00000653144],LINC02384 [ENST00000686524],LINC02384 [ENST00000692611],LINC02384 [ENST00000693550]","LINC02384","ENST00000360485,ENST00000441255,ENST00000536094,ENST00000536112,ENST00000539404,ENST00000541707,ENST00000542875,ENST00000546086,ENST00000653144,ENST00000686524,ENST00000692611,ENST00000693550","ENSG00000251301","RNA","RNAseq","transcriptomics"
"ENSG00000251323.2_RNAseq","ENST00000513207,ENST00000660634,ENST00000664831","LINC02728","LINC02728 [ENST00000513207],LINC02728 [ENST00000660634],LINC02728 [ENST00000664831]","LINC02728","ENST00000513207,ENST00000660634,ENST00000664831","ENSG00000251323","RNA","RNAseq","transcriptomics"
"ENSG00000251364.6_RNAseq","ENST00000504206,ENST00000514126,ENST00000525534,ENST00000526695,ENST00000526706,ENST00000530169,ENST00000530201,ENST00000530846,ENST00000533684,ENST00000533693,ENST00000622955,ENST00000654089,ENST00000664943,ENST00000671315,ENST00000691856,ENST00000702494","SYT9-AS1","SYT9-AS1 [ENST00000504206],SYT9-AS1 [ENST00000514126],SYT9-AS1 [ENST00000525534],SYT9-AS1 [ENST00000526695],SYT9-AS1 [ENST00000526706],SYT9-AS1 [ENST00000530169],SYT9-AS1 [ENST00000530201],SYT9-AS1 [ENST00000530846],SYT9-AS1 [ENST00000533684],SYT9-AS1 [ENST00000533693],SYT9-AS1 [ENST00000622955],SYT9-AS1 [ENST00000654089],SYT9-AS1 [ENST00000664943],SYT9-AS1 [ENST00000671315],SYT9-AS1 [ENST00000691856],SYT9-AS1 [ENST00000702494]","SYT9-AS1","ENST00000504206,ENST00000514126,ENST00000525534,ENST00000526695,ENST00000526706,ENST00000530169,ENST00000530201,ENST00000530846,ENST00000533684,ENST00000533693,ENST00000622955,ENST00000654089,ENST00000664943,ENST00000671315,ENST00000691856,ENST00000702494","ENSG00000251364","RNA","RNAseq","transcriptomics"
"ENSG00000251369.8_RNAseq","ENST00000506609","ZNF550","ZNF550 [ENST00000506609]","ZNF550","ENST00000506609","ENSG00000251369","RNA","RNAseq","transcriptomics"
"ENSG00000251429.1_RNAseq","ENST00000512016,ENST00000513994,ENST00000514881","AIDAP2","AIDAP2 [ENST00000512016],AIDAP2 [ENST00000513994],AIDAP2 [ENST00000514881]","AIDAP2","ENST00000512016,ENST00000513994,ENST00000514881","ENSG00000251429","RNA","RNAseq","transcriptomics"
